"ìùåvñºÅF","óﬂòaÇQîNçëê®í≤ç∏ êlå˚ìôäÓñ{èWåvÅ@ÅiéÂÇ»ì‡óeÅFíjèóÅEîNóÓÅEîzãÙä÷åWÅCê¢ë—ÇÃç\ê¨ÅCèZãèÇÃèÛë‘ÅCïÍéqÅEïÉéqê¢ë—ÅCçëê–Ç»Ç«Åj"
"ï\î‘çÜÅF","4-2"
"ï\ëËÅF","[ëçêlå˚ÅEëçê¢ë—êîÅEíjèóÅEîNóÓÅEîzãÙä÷åW] íjèóÅCîNóÓÅiäeçŒÅjÅCîzãÙä÷åWÅCçëê–ëçêîÇ©ì˙ñ{êlï êlå˚ç\ê¨î‰ÅmîzãÙä÷åWï ÅnÅi15çŒà»è„ÅjÅ|ëSçëÅCìsìπï{åßÅC21ëÂìsésÅC21ëÂìsésÇÃãÊÅCåßí°èäç›ésÅCêlå˚20ñúà»è„ÇÃés"
"é¿é{îNåéÅF","2020îN","10åé"
"ésãÊí¨ë∫éûì_ÅiîNåéì˙ÅjÅF","-"

"***","ìñäYêîílÇ™Ç»Ç¢Ç‡ÇÃ"
"-","ìñäYêîílÇ™Ç»Ç¢Ç‡ÇÃ"

"","","","","","","","","","","","","","","","/ï\èÕéñçÄ ÉRÅ[Éh","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","0","","çëê–ëçêî","2","","èó","4","","ó£ï ","","4.48405","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.40650","0.18727","0.17606","0.18519","0.32206","0.46656","0.49505","0.46440","0.64309","1.53374","1.99005","1.61871","2.26171","1.96780","2.96053","4.07830","3.24149","2.50391","3.57724","2.32198","5.00000","2.64624","5.45455","5.24297","4.22886","5.30035","4.85961","4.67900","4.62085","7.15962","6.84597","6.18932","6.07235","6.25000","7.76978","8.70871","10.19417","7.01754","10.19332","8.85417","7.59494","7.23404","8.98204","6.93878","6.16016","7.52212","6.63717","9.07216","7.73694","8.78049","9.06096","10.45752","6.86275","5.52632","4.98753","5.60345","5.01089","4.67480","6.89655","3.84615","5.03979","4.51807","2.42424","2.40964","3.15789","1.96850","1.98413","2.88066","5.00000","1.89873","2.54777","0.86207","2.53165","4.47761","1.88679","2.12766","2.56410","4.34783","0.00000","0.00000","4.00687","5.82048","3.98333","2.61569","4.54258"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","0","","ëçêî","1","","ñ¢ç•","","29.73390","100.00000","100.00000","100.00000","99.88877","99.56092","99.56616","98.95616","97.79780","95.02392","90.33203","87.04044","75.21891","72.33096","60.31879","53.67965","48.78261","42.81867","40.86409","34.52078","34.96241","33.44454","28.29392","27.72194","26.44152","24.46281","24.13793","21.63882","20.51282","20.71320","19.92136","20.52937","19.20732","19.60211","19.10431","18.52078","17.96117","16.95761","15.52795","16.03592","15.95837","14.73684","14.75410","12.92570","12.97297","12.58929","10.90573","10.62847","10.94225","9.81781","8.79581","9.54879","10.00000","10.48035","10.11236","9.27342","8.89488","8.19949","7.69231","5.58016","7.79754","6.64011","4.80657","5.65820","4.30839","3.09023","2.97450","2.92758","3.15789","4.44050","1.81818","2.62626","3.63196","4.16667","4.13223","4.52962","2.66667","3.09735","8.28025","1.75439","4.16667","4.16667","1.56250","0.00000","3.84615","0.00000","4.34783","37.56191","6.31921","3.97805","3.66057","30.83271"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","0","","ëçêî","2","","óLîzãÙ","","60.55046","0.00000","0.00000","0.00000","0.11123","0.43908","0.43384","0.83507","2.00200","4.88038","9.57031","12.59191","24.43082","27.31317","39.26174","45.45455","50.08696","55.65530","57.60576","63.86768","63.53383","64.47039","69.34122","69.93300","71.49918","72.72727","73.66771","74.38345","76.85185","74.73445","75.42595","75.72628","76.15854","76.24342","75.17007","76.58924","76.69903","77.49377","78.75776","78.06286","77.45013","78.24561","77.86885","78.48297","78.82883","76.69643","79.11275","80.59150","78.72340","78.74494","80.62827","80.16789","77.72727","77.94760","76.60878","76.48184","73.76460","74.55621","74.47168","76.52790","71.13543","71.97875","70.22274","72.51732","68.02721","67.98517","67.28045","60.55470","60.17544","56.83837","56.54545","51.71717","48.91041","39.58333","35.81267","37.97909","27.55556","27.43363","26.11465","22.80702","18.75000","6.94444","10.93750","13.33333","0.00000","0.00000","13.04348","58.54846","66.53871","57.22124","35.90682","64.32922"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","0","","ëçêî","3","","éÄï ","","6.15443","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.08658","0.00000","0.00000","0.00000","0.00000","0.09398","0.00000","0.08446","0.00000","0.00000","0.41322","0.23511","0.07955","0.21368","0.30349","0.26212","0.45190","0.54878","0.58514","1.07710","0.30562","0.60680","0.43641","1.05590","1.15459","0.95403","1.40351","1.49031","1.85759","2.25225","3.03571","3.51201","2.86506","3.95137","3.94737","5.02618","4.82686","6.25000","6.11354","6.74157","8.69981","10.42228","9.80558","10.73542","12.13463","16.14227","16.33466","20.16413","17.89838","23.46939","24.10383","26.91218","32.35747","32.80702","36.58970","39.09091","43.03030","45.76271","54.42708","57.57576","52.96167","68.44444","67.69912","64.96815","73.68421","72.91667","87.50000","85.93750","84.44444","92.30769","100.00000","82.60870","0.74699","22.32885","35.36155","58.20300","1.25741"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","0","","ëçêî","4","","ó£ï ","","3.56121","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.20877","0.20020","0.09569","0.09766","0.36765","0.35026","0.35587","0.41946","0.77922","1.13043","1.52603","1.53015","1.61154","1.40977","2.08507","2.28041","2.34506","2.05931","2.39669","1.95925","3.89817","2.42165","4.24886","4.39056","3.29245","4.08537","3.56934","4.64853","4.58435","4.73301","5.11222","4.65839","4.74663","5.63747","5.61404","5.88674","6.73375","5.94595","7.67857","6.46950","5.91497","6.38298","7.48988","5.54974","5.45645","6.02273","5.45852","6.53728","5.54493","6.91824","7.43872","7.10059","5.75731","4.92476","5.04648","4.80657","3.92610","4.19501","4.82077","2.83286","4.16025","3.85965","2.13144","2.54545","2.62626","1.69492","1.82292","2.47934","4.52962","1.33333","1.76991","0.63694","1.75439","4.16667","1.38889","1.56250","2.22222","3.84615","0.00000","0.00000","3.14264","4.81323","3.43915","2.22962","3.58067"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","1","","íj","1","","ñ¢ç•","","32.76003","100.00000","100.00000","100.00000","100.00000","99.79296","99.77117","99.37370","98.95178","95.86777","92.12121","89.21162","79.04762","74.76809","64.41281","56.65468","52.81955","47.64595","45.59859","35.47826","40.34749","37.85124","31.22867","30.60201","33.94040","29.55665","28.41782","24.76190","24.24677","24.43366","23.35958","23.25887","22.66501","23.50746","22.93364","23.25871","21.82491","20.82294","18.30808","20.88050","18.27411","17.75068","17.32746","15.98240","13.86861","15.43986","15.20468","13.27103","14.39539","11.78862","13.40426","12.34043","12.09302","12.01717","11.89516","12.57036","12.60000","9.70537","10.31469","6.17761","9.29577","7.95455","5.38462","6.60147","4.33673","2.67380","1.88679","2.93040","4.16667","3.00429","1.37615","1.42857","0.62893","3.03030","1.66667","2.77778","1.47059","2.89855","2.43902","0.00000","3.44828","0.00000","0.00000","0.00000","0.00000","-","0.00000","40.43674","7.55337","3.67473","1.76644","33.60378"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","1","","íj","2","","óLîzãÙ","","62.32814","0.00000","0.00000","0.00000","0.00000","0.20704","0.22883","0.62630","0.83857","4.13223","7.87879","10.37344","20.76190","25.04638","35.23132","42.44604","46.61654","51.41243","52.99296","63.65217","58.88031","60.99174","68.25939","68.06020","64.56954","68.96552","70.04608","72.53968","73.31420","72.49191","72.57218","74.11301","74.22167","74.25373","71.82771","72.01493","75.09248","75.43641","78.15657","75.22013","76.48054","77.77778","79.14831","79.76540","80.29197","78.27648","78.36257","81.68224","77.54319","80.48780","79.78723","80.21277","79.76744","80.04292","80.24194","78.23640","77.80000","80.76256","81.99301","83.01158","78.02817","80.68182","82.56410","83.61858","81.88776","84.49198","86.47799","82.05128","82.08333","81.11588","83.48624","80.95238","76.10063","75.75758","69.16667","72.22222","64.70588","59.42029","70.73171","57.14286","44.82759","21.05263","35.29412","66.66667","0.00000","-","66.66667","56.95283","79.97811","79.82456","70.16683","63.14424"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","1","","íj","3","","éÄï ","","2.34858","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.32841","0.00000","0.00000","0.28694","0.32362","0.39370","0.13141","0.24907","0.12438","0.69849","0.24876","0.49322","0.12469","0.37879","0.50314","0.00000","0.94851","0.44053","0.73314","0.91241","1.07720","2.53411","0.93458","2.49520","1.62602","2.55319","2.55319","3.72093","3.64807","3.83065","5.62852","5.00000","3.81282","4.19580","6.17761","8.45070","6.25000","8.20513","7.09046","9.94898","10.42781","10.06289","12.08791","10.41667","14.16309","12.38532","15.71429","22.01258","19.69697","27.50000","21.29630","33.82353","37.68116","26.82927","42.85714","48.27586","78.94737","64.70588","33.33333","100.00000","-","33.33333","0.36673","8.85605","13.79801","26.59470","0.67833"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","1","","íj","4","","ó£ï ","","2.56325","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.20964","0.00000","0.00000","0.41494","0.19048","0.18553","0.35587","0.89928","0.56391","0.94162","1.40845","0.86957","0.77220","1.15702","0.51195","1.33779","1.49007","1.14943","1.53610","2.69841","2.15208","2.75081","3.67454","2.49671","2.86426","2.11443","4.54016","4.47761","2.58940","3.61596","3.15657","3.39623","5.24535","3.52304","3.08370","3.51906","4.92701","5.20646","3.89864","4.11215","5.56622","6.09756","4.25532","4.89362","4.41860","4.29185","4.03226","3.56473","4.60000","5.71924","3.49650","4.63320","4.22535","5.11364","3.84615","2.68949","3.82653","2.40642","1.57233","2.93040","3.33333","1.71674","2.75229","1.90476","1.25786","1.51515","1.66667","3.70370","0.00000","0.00000","0.00000","0.00000","3.44828","0.00000","0.00000","0.00000","0.00000","-","0.00000","2.24371","3.61248","2.70270","1.47203","2.57365"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","2","","èó","1","","ñ¢ç•","","26.91226","100.00000","100.00000","100.00000","99.77974","99.29907","99.38144","98.53862","96.74330","94.29590","88.65784","85.31353","71.96110","70.08547","56.66667","50.91820","45.30744","38.42196","35.91160","33.60927","29.85348","28.95623","25.41806","24.83221","19.01639","19.30116","19.68000","18.50080","16.83168","17.42857","16.49215","17.89340","15.89008","16.13260","15.46961","13.94231","14.21744","13.09227","12.83619","10.99476","13.52313","11.49927","12.10287","9.50820","12.09964","9.76909","7.02988","8.04388","7.08155","7.86290","4.32990","6.83230","8.00000","8.88889","8.28157","5.84795","5.87276","6.76568","5.23732","5.07365","6.38298","5.48628","4.31965","4.81400","4.28571","3.44828","3.86598","2.92553","2.42424","5.45455","2.10843","3.50877","5.51181","4.76190","5.34979","5.58659","3.18471","3.18471","10.34483","2.53165","4.47761","5.66038","2.12766","0.00000","4.34783","0.00000","5.00000","34.76057","5.31116","4.19172","4.63243","28.14476"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","2","","èó","2","","óLîzãÙ","","58.89291","0.00000","0.00000","0.00000","0.22026","0.70093","0.61856","1.04384","3.06513","5.52585","11.15312","14.35644","27.55267","29.40171","42.85714","48.24708","53.07443","59.51973","62.43094","64.07285","67.94872","68.01347","70.40134","71.81208","78.36066","76.53910","77.44000","76.23604","80.33946","76.71429","78.27225","77.28426","78.01673","78.01105","78.34254","81.00962","78.25568","79.55112","79.33985","81.02094","78.46975","78.74818","76.55068","77.04918","77.40214","75.13321","79.78910","79.52468","80.04292","77.01613","81.44330","80.12422","75.77778","75.77778","72.87785","74.65887","70.47308","68.64686","67.43044","71.03110","64.62766","64.33915","59.82721","62.58206","56.93878","53.79310","51.54639","44.94681","44.24242","39.69697","38.85542","30.17544","31.88976","20.63492","19.34156","17.31844","11.46497","13.37580","10.34483","7.59494","7.46269","1.88679","2.12766","5.12821","0.00000","0.00000","5.00000","60.10331","55.56152","41.29927","18.32830","65.47865"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","2","","èó","3","","éÄï ","","9.70309","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.16694","0.00000","0.00000","0.00000","0.00000","0.18315","0.00000","0.16722","0.00000","0.00000","0.49917","0.48000","0.15949","0.14144","0.28571","0.13089","0.76142","0.83632","0.99448","1.43646","0.36058","0.71685","0.74813","1.71149","1.83246","1.95730","1.89229","2.57186","3.11475","3.55872","4.97336","4.39367","4.75320","5.57940","6.25000","7.42268","7.03934","8.66667","8.66667","9.73085","11.89084","14.84502","15.51155","16.85761","17.18494","23.40426","25.18703","30.23758","27.57112","34.28571","35.86207","40.72165","47.07447","49.09091","52.42424","56.62651","63.15789","60.62992","72.61905","72.42798","72.06704","83.43949","80.89172","78.44828","87.34177","83.58209","90.56604","93.61702","92.30769","91.30435","100.00000","90.00000","1.11754","33.33333","50.55110","74.42095","1.81912"
"11105","","Ç≥Ç¢ÇΩÇ‹ésíÜâõãÊ","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","2","","èó","4","","ó£ï ","","4.49173","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.41754","0.19157","0.17825","0.18904","0.33003","0.48622","0.51282","0.47619","0.66778","1.61812","2.05832","1.65746","2.31788","2.01465","3.03030","4.01338","3.35570","2.62295","3.66057","2.40000","5.10367","2.68741","5.57143","5.10471","4.06091","5.25687","4.86188","4.75138","4.68750","6.81004","6.60848","6.11247","6.15183","6.04982","7.86026","8.77458","10.32787","6.93950","10.12433","8.78735","7.67824","7.29614","8.87097","6.80412","6.00414","7.55556","6.66667","9.10973","7.60234","8.80914","9.07591","10.47463","6.71031","5.58511","4.98753","5.61555","5.03282","4.48980","6.89655","3.86598","5.05319","4.24242","2.42424","2.40964","3.15789","1.96850","1.98413","2.88066","5.02793","1.91083","2.54777","0.86207","2.53165","4.47761","1.88679","2.12766","2.56410","4.34783","0.00000","0.00000","4.01858","5.79399","3.95792","2.61833","4.55748"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","0","","ëçêî","1","","ñ¢ç•","","33.51200","100.00000","100.00000","100.00000","99.28205","99.28344","99.36351","98.67286","97.07483","93.63296","90.65343","83.99296","78.08456","70.72491","67.15543","61.29647","55.67621","48.54651","44.70135","42.90030","38.68883","40.80460","34.22562","30.36697","31.04982","27.77778","26.22260","26.68289","26.33181","25.29762","27.96781","25.86445","26.74714","24.50860","25.73529","23.63057","23.90146","22.77556","20.12278","19.14119","18.10700","17.23373","16.78161","17.42739","14.12535","14.35743","12.30769","13.27345","12.23404","13.14031","11.88437","10.93750","10.98266","9.66387","10.87824","7.91897","9.12079","6.11321","5.52923","4.89345","5.11628","4.90868","2.70742","4.39453","2.38777","3.44828","2.33100","0.58910","2.82318","2.38095","2.39617","2.48447","3.26340","2.72727","2.89855","1.90840","5.31915","3.31126","8.06452","4.54545","0.00000","1.63934","4.34783","0.00000","5.26316","0.00000","0.00000","43.79909","5.38865","2.98241","3.13816","36.69193"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","0","","ëçêî","2","","óLîzãÙ","","54.78987","0.00000","0.00000","0.00000","0.41026","0.71656","0.56577","1.19443","2.92517","6.06742","8.51944","15.74318","21.31148","28.25279","31.67155","37.08294","42.34946","48.93411","52.69750","53.37362","57.61773","55.74713","61.95029","66.33028","65.56940","68.20513","69.39292","67.63990","68.64536","69.41964","66.39839","68.87967","65.94663","66.89189","65.37990","67.77070","67.37683","66.99867","69.64529","70.01456","70.61728","72.55917","70.72797","72.53112","73.71375","73.59438","75.19231","75.44910","77.97872","72.60579","74.51820","73.43750","73.75723","75.00000","74.35130","76.33517","73.45933","74.49057","74.40758","74.19100","73.13953","73.63014","71.52838","66.79688","68.95893","64.30020","65.38462","63.03387","55.72065","57.14286","54.47284","50.31056","47.55245","44.84848","43.11594","27.48092","31.91489","27.81457","24.19355","15.45455","9.37500","9.83607","13.04348","7.40741","0.00000","11.11111","0.00000","50.60783","66.22293","58.48736","36.62457","56.49871"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","0","","ëçêî","3","","éÄï ","","6.64575","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.08628","0.00000","0.00000","0.00000","0.19743","0.09690","0.00000","0.10070","0.09234","0.00000","0.09560","0.18349","0.08897","0.08547","0.16863","0.00000","0.30441","0.37202","0.53655","0.48409","0.50826","0.42998","0.91912","0.63694","0.99867","1.39442","1.09141","1.52838","1.48148","1.18343","2.22222","1.49378","2.52572","2.10843","3.75000","4.19162","2.97872","5.01114","5.13919","7.47768","6.70520","7.03782","7.68463","8.28729","10.35333","11.84906","13.03318","14.60142","15.34884","16.09589","20.00000","24.02344","23.68672","28.09331","27.97203","32.69514","37.14710","37.35119","39.45687","43.68530","44.98834","47.57576","51.44928","69.46565","57.97872","67.54967","66.93548","75.45455","84.37500","86.88525","80.43478","88.88889","89.47368","83.33333","100.00000","0.80211","22.62138","34.27092","56.90777","1.39918"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","0","","ëçêî","4","","ó£ï ","","5.05238","0.00000","0.00000","0.00000","0.30769","0.00000","0.07072","0.13271","0.00000","0.29963","0.82713","0.26385","0.51769","1.02230","1.17302","1.62059","1.77690","2.42248","2.60116","3.62538","3.60111","3.44828","3.72849","3.11927","3.29181","3.93162","4.21585","5.67721","4.71842","4.91071","5.09725","4.77178","6.79797","8.16953","7.96569","7.96178","7.72304","8.83134","9.14052","9.31587","9.79424","9.02367","10.26820","8.54772","9.63517","9.93976","8.75000","7.08583","6.80851","9.24276","8.45824","8.14732","8.55491","8.29832","7.08583","7.45856","7.06656","7.54717","7.03002","6.31413","6.39535","5.36530","5.76419","4.78516","4.96657","4.15822","4.31235","3.68189","4.30906","3.12500","3.67412","3.51967","4.19580","4.84848","2.53623","1.14504","4.78723","1.32450","0.80645","4.54545","6.25000","1.63934","2.17391","3.70370","5.26316","5.55556","0.00000","4.79097","5.76704","4.25931","3.32951","5.41018"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","1","","íj","1","","ñ¢ç•","","39.81955","100.00000","100.00000","100.00000","99.42308","99.29478","99.74522","99.42463","98.15271","96.80426","92.90030","87.72213","84.30034","75.32710","73.64621","68.00731","63.48624","53.66300","51.29630","53.40206","45.78097","49.81618","43.26750","37.07052","39.27959","35.55927","34.00335","33.91167","31.06509","34.26061","35.36896","33.03571","31.93384","33.61345","34.34226","31.24231","31.30660","29.46545","27.06872","25.85227","23.21145","22.01439","22.65023","24.64678","19.45455","18.14672","17.39927","19.14498","15.36926","19.15789","16.66667","17.14922","16.37168","15.08264","17.81116","11.08949","11.93772","9.85222","8.59649","7.54386","7.47423","4.76190","4.40613","5.52017","3.41151","3.47222","2.50627","0.97720","3.38983","2.66667","1.06383","1.91388","2.87356","0.81967","0.84034","0.00000","0.00000","0.00000","4.87805","5.55556","0.00000","0.00000","10.00000","0.00000","0.00000","0.00000","0.00000","49.93621","7.71333","3.08398","1.62514","43.34081"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","1","","íj","2","","óLîzãÙ","","54.05641","0.00000","0.00000","0.00000","0.38462","0.70522","0.25478","0.57537","1.84729","3.19574","7.09970","12.11632","15.69966","24.11215","25.63177","31.26143","35.41284","44.50549","47.22222","44.53608","51.70557","48.16176","54.75763","61.12116","58.83362","62.27045","63.31658","63.40694","65.68047","62.22548","60.81425","64.15816","63.74046","61.34454","60.53551","62.97663","64.03622","63.23338","66.47966","66.05114","69.15739","69.49640","69.95378","69.38776","71.09091","72.58687","73.80952","73.23420","77.64471","70.94737","73.95833","72.16036","73.00885","73.14050","71.88841","80.73930","76.12457","80.78818","78.24561","79.29825","81.44330","82.95739","82.95019","81.31635","81.66311","78.70370","84.71178","83.06189","77.62712","80.66667","79.43262","76.55502","75.86207","77.04918","73.10924","67.50000","66.66667","65.21739","53.65854","55.55556","25.00000","40.00000","50.00000","50.00000","0.00000","50.00000","0.00000","46.49464","78.05446","79.32903","70.31419","52.29981"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","1","","íj","3","","éÄï ","","2.47387","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.18349","0.00000","0.00000","0.20619","0.17953","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.14793","0.14641","0.25445","0.51020","0.12723","0.24010","0.58207","0.36900","0.25873","0.52151","0.42076","0.85227","0.79491","0.28777","0.77042","0.62794","0.90909","0.38610","2.19780","1.67286","0.99800","2.31579","2.08333","2.44989","3.09735","3.92562","4.93562","2.52918","5.01730","3.77668","6.14035","6.84211","6.70103","8.27068","9.57854","7.85563","10.87420","13.65741","9.27318","13.02932","15.59322","15.33333","16.31206","18.18182","18.39080","20.49180","23.52941","31.25000","30.15873","30.43478","41.46341","33.33333","75.00000","60.00000","40.00000","50.00000","100.00000","50.00000","100.00000","0.34129","9.24183","14.19046","25.56880","0.59898"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","1","","íj","4","","ó£ï ","","3.65017","0.00000","0.00000","0.00000","0.19231","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.16155","0.00000","0.56075","0.72202","0.73126","0.91743","1.83150","1.48148","1.85567","2.33393","2.02206","1.97487","1.80832","1.88679","2.17028","2.68007","2.68139","3.10651","3.36750","3.56234","2.29592","4.19847","4.80192","4.54016","5.41205","4.39845","6.77966","6.03086","7.24432","6.83625","8.20144","6.62558","5.33752","8.54545","8.88031","6.59341","5.94796","5.98802","7.57895","7.29167","8.24053","7.52212","7.85124","5.36481","5.64202","6.92042","5.58292","7.01754","6.31579","4.38144","4.01003","3.06513","5.30786","4.05117","4.16667","3.50877","2.93160","3.38983","1.33333","3.19149","3.34928","2.87356","1.63934","2.52101","1.25000","3.17460","4.34783","0.00000","5.55556","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","3.22786","4.99038","3.39654","2.49187","3.76041"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","2","","èó","1","","ñ¢ç•","","27.11760","100.00000","100.00000","100.00000","99.12088","99.26874","98.88712","97.64890","95.74468","89.55479","87.93419","79.53668","71.72775","66.17375","59.48827","53.98406","46.58120","42.79835","37.55020","32.87402","31.17871","31.00000","23.92638","23.46369","22.18115","19.61471","18.33616","19.03172","21.31661","16.03631","19.71631","17.37160","21.57360","14.96855","16.17076","15.45575","16.04938","15.83221","13.54582","12.08955","12.62799","12.17656","10.97561","9.33099","8.47784","10.25105","6.68016","6.46552","8.65604","6.38298","6.82819","4.69799","5.08475","4.05983","4.85075","5.06993","6.57277","2.93296","3.01724","2.72597","3.17797","5.03145","1.28411","3.43580","1.55709","3.42960","2.17865","0.26882","2.38095","2.15054","3.48837","2.91971","3.52941","3.84615","4.45860","2.74725","8.00000","4.76190","9.63855","4.34783","0.00000","2.17391","2.77778","0.00000","5.88235","0.00000","0.00000","37.07496","3.48374","2.90625","3.96450","29.48811"
"11106","","Ç≥Ç¢ÇΩÇ‹ésç˜ãÊ","2020000000","","2020îN","0","","çëê–ëçêî","2","","èó","2","","óLîzãÙ","","55.53343","0.00000","0.00000","0.00000","0.43956","0.73126","0.95390","2.03762","4.25532","9.76027","10.23766","20.07722","27.05061","32.34750","38.80597","43.42629","50.42735","53.90947","58.63454","61.81102","63.87833","64.00000","70.14315","71.69460","72.82810","74.43082","75.55178","72.12020","71.78683","76.85325","72.62411","74.47130","68.14721","72.70440","70.76326","72.91942","70.91907","70.90663","72.64276","74.17910","72.18430","75.79909","71.49390","76.05634","76.49326","74.68619","76.72065","78.01724","78.35991","74.46809","75.11013","74.72036","74.57627","76.92308","76.49254","72.37762","71.04851","69.13408","71.26437","70.01435","66.31356","65.82809","61.95827","54.43038","58.65052","53.06859","48.58388","46.50538","38.62434","38.17204","34.01163","30.29197","28.23529","25.96154","20.38217","9.89011","14.40000","11.42857","9.63855","7.60870","4.16667","0.00000","2.77778","0.00000","0.00000","6.25000","0.00000","55.11445","56.52787","42.85938","18.22485","61.04807"
